dateObs,dateObs_y,dateObs_m,dateObs_d,TempAvg,TempMin,hhmiTempMin,TempMax,hhmiTempMax,hhmiTempMin_h,hhmiTempMin_m,hhmiTempMax_h,hhmiTempMax_m,classRainfall,hourRainfall,RainfallAmount,discomfortIndex,HumidAvg,SnowloadMax,hhmiSnowloadMax,hhmiSnowloadMax_h,hhmiSnowloadMax_m
2021-04-03,2021,4,3,14.9,10.9,23:53:00,18.0,00:01:00,23.0,53.0,0,1,매우강한비,16.53,56.2,전원쾌적,80.8,0.0,0.0,0.0,0.0
2021-04-04,2021,4,4,11.9,9.0,00:00:00,15.8,13:37:00,24.0,0.0,13,37,약한비,5.75,0.6,전원쾌적,65.8,0.0,0.0,0.0,0.0
2021-04-05,2021,4,5,11.9,5.4,06:29:00,19.3,16:14:00,6.0,29.0,16,14,무강수,0.0,0.0,전원쾌적,47.9,0.0,0.0,0.0,0.0
2021-04-06,2021,4,6,13.9,9.4,05:10:00,19.2,13:43:00,5.0,10.0,13,43,무강수,0.0,0.0,전원쾌적,50.9,0.0,0.0,0.0,0.0
2021-04-07,2021,4,7,14.1,8.1,06:07:00,20.4,13:35:00,6.0,7.0,13,35,무강수,0.0,0.0,전원쾌적,47.5,0.0,0.0,0.0,0.0
2021-04-08,2021,4,8,13.0,7.2,06:16:00,18.0,15:16:00,6.0,16.0,15,16,무강수,0.0,0.0,전원쾌적,34.0,0.0,0.0,0.0,0.0
2021-04-09,2021,4,9,13.6,7.6,04:16:00,19.6,15:58:00,4.0,16.0,15,58,무강수,0.0,0.0,전원쾌적,39.3,0.0,0.0,0.0,0.0
2021-04-10,2021,4,10,12.6,7.7,06:07:00,18.8,14:59:00,6.0,7.0,14,59,무강수,0.0,0.0,전원쾌적,50.0,0.0,0.0,0.0,0.0
2021-04-11,2021,4,11,15.0,7.5,06:39:00,21.8,16:10:00,6.0,39.0,16,10,무강수,0.0,0.0,전원쾌적,45.4,0.0,0.0,0.0,0.0
2021-04-12,2021,4,12,13.8,11.9,17:03:00,17.8,11:32:00,17.0,3.0,11,32,강한비,14.17,22.0,전원쾌적,70.4,0.0,0.0,0.0,0.0
2021-04-13,2021,4,13,10.4,5.7,23:55:00,13.5,13:43:00,23.0,55.0,13,43,보통비,6.75,8.0,전원쾌적,74.0,0.0,0.0,0.0,0.0
2021-04-14,2021,4,14,8.4,3.1,05:44:00,13.3,12:24:00,5.0,44.0,12,24,무강수,0.0,0.0,전원쾌적,58.5,0.0,0.0,0.0,0.0
2021-04-15,2021,4,15,11.6,6.3,03:13:00,18.3,14:54:00,3.0,13.0,14,54,무강수,0.0,0.0,전원쾌적,62.3,0.0,0.0,0.0,0.0
2021-04-16,2021,4,16,11.3,8.1,00:00:00,14.8,16:02:00,24.0,0.0,16,2,약한비,3.5,0.7,전원쾌적,60.0,0.0,0.0,0.0,0.0
2021-04-17,2021,4,17,9.6,6.0,06:11:00,14.6,15:27:00,6.0,11.0,15,27,무강수,0.0,0.0,전원쾌적,56.6,0.0,0.0,0.0,0.0
2021-04-18,2021,4,18,9.9,5.6,06:07:00,15.3,16:02:00,6.0,7.0,16,2,무강수,0.0,0.0,전원쾌적,64.3,0.0,0.0,0.0,0.0
2021-04-19,2021,4,19,12.2,5.8,05:42:00,19.4,14:40:00,5.0,42.0,14,40,무강수,0.0,0.0,전원쾌적,65.3,0.0,0.0,0.0,0.0
2021-04-20,2021,4,20,14.8,8.1,06:14:00,22.0,15:52:00,6.0,14.0,15,52,무강수,0.0,0.0,전원쾌적,55.1,0.0,0.0,0.0,0.0
2021-04-21,2021,4,21,19.1,10.3,06:01:00,28.2,16:01:00,6.0,1.0,16,1,무강수,0.0,0.0,전원쾌적,43.1,0.0,0.0,0.0,0.0
2021-04-22,2021,4,22,20.9,16.1,02:51:00,27.5,13:56:00,2.0,51.0,13,56,무강수,0.0,0.0,전원쾌적,37.9,0.0,0.0,0.0,0.0
2021-04-23,2021,4,23,19.0,17.0,07:03:00,21.7,13:50:00,7.0,3.0,13,50,무강수,0.0,0.0,전원쾌적,41.4,0.0,0.0,0.0,0.0
2021-04-24,2021,4,24,18.3,15.3,06:37:00,22.2,15:40:00,6.0,37.0,15,40,무강수,0.0,0.0,전원쾌적,43.0,0.0,0.0,0.0,0.0
2021-04-25,2021,4,25,18.2,12.6,05:00:00,24.0,16:45:00,5.0,0.0,16,45,무강수,0.0,0.0,전원쾌적,50.0,0.0,0.0,0.0,0.0
2021-04-26,2021,4,26,16.2,12.3,06:14:00,20.6,14:08:00,6.0,14.0,14,8,무강수,0.0,0.0,전원쾌적,51.8,0.0,0.0,0.0,0.0
2021-04-27,2021,4,27,15.4,12.5,04:30:00,20.0,14:27:00,4.0,30.0,14,27,보통비,4.0,1.7,전원쾌적,62.4,0.0,0.0,0.0,0.0
2021-04-28,2021,4,28,14.5,11.2,06:02:00,18.2,14:19:00,6.0,2.0,14,19,보통비,1.33,4.7,전원쾌적,64.1,0.0,0.0,0.0,0.0
2021-04-29,2021,4,29,14.6,10.9,05:38:00,20.1,16:09:00,5.0,38.0,16,9,보통비,4.33,3.9,전원쾌적,54.1,0.0,0.0,0.0,0.0
2021-04-30,2021,4,30,11.3,8.6,04:14:00,14.6,12:27:00,4.0,14.0,12,27,강한비,9.75,26.3,전원쾌적,81.8,0.0,0.0,0.0,0.0
2021-05-01,2021,5,1,10.2,8.5,23:26:00,15.3,12:56:00,23.0,26.0,12,56,보통비,11.67,8.0,전원쾌적,80.8,0.0,0.0,0.0,0.0
2021-05-02,2021,5,2,12.4,7.3,06:02:00,18.7,14:36:00,6.0,2.0,14,36,보통비,2.5,1.7,전원쾌적,67.9,0.0,0.0,0.0,0.0
2021-05-03,2021,5,3,14.1,8.4,05:55:00,20.3,15:20:00,5.0,55.0,15,20,무강수,0.0,0.0,전원쾌적,56.4,0.0,0.0,0.0,0.0
2021-05-04,2021,5,4,13.8,11.4,03:00:00,15.8,19:15:00,3.0,0.0,19,15,강한비,16.25,19.6,전원쾌적,82.6,0.0,0.0,0.0,0.0
2021-05-05,2021,5,5,13.9,10.3,06:20:00,18.4,15:09:00,6.0,20.0,15,9,약한비,0.5,0.1,전원쾌적,64.4,0.0,0.0,0.0,0.0
2021-05-06,2021,5,6,15.7,7.9,05:38:00,23.1,14:20:00,5.0,38.0,14,20,무강수,0.0,0.0,전원쾌적,46.4,0.0,0.0,0.0,0.0
2021-05-07,2021,5,7,14.4,10.7,23:57:00,17.2,15:05:00,23.0,57.0,15,5,보통비,1.5,8.8,전원쾌적,60.3,0.0,0.0,0.0,0.0
2021-05-08,2021,5,8,14.3,8.9,05:47:00,21.0,14:37:00,5.0,47.0,14,37,무강수,0.0,0.0,전원쾌적,66.1,0.0,0.0,0.0,0.0
2021-05-09,2021,5,9,15.7,10.0,05:13:00,21.8,15:51:00,5.0,13.0,15,51,무강수,0.0,0.0,전원쾌적,51.3,0.0,0.0,0.0,0.0
2021-05-10,2021,5,10,13.2,11.7,02:30:00,14.6,17:16:00,2.0,30.0,17,16,무강수,0.0,0.0,전원쾌적,67.9,0.0,0.0,0.0,0.0
2021-05-11,2021,5,11,18.5,9.4,04:14:00,25.7,15:14:00,4.0,14.0,15,14,무강수,0.0,0.0,전원쾌적,48.9,0.0,0.0,0.0,0.0
2021-05-12,2021,5,12,22.0,16.9,05:29:00,27.7,16:26:00,5.0,29.0,16,26,무강수,0.0,0.0,전원쾌적,39.5,0.0,0.0,0.0,0.0
2021-05-13,2021,5,13,22.9,16.6,05:42:00,29.6,14:59:00,5.0,42.0,14,59,무강수,0.0,0.0,불쾌,54.4,0.0,0.0,0.0,0.0
2021-05-14,2021,5,14,24.1,18.0,05:58:00,30.8,15:41:00,5.0,58.0,15,41,무강수,0.0,0.0,10%불쾌,60.3,0.0,0.0,0.0,0.0
2021-05-15,2021,5,15,22.1,20.8,19:11:00,26.2,12:04:00,19.0,11.0,12,4,강한비,14.0,15.0,10%불쾌,79.5,0.0,0.0,0.0,0.0
2021-05-16,2021,5,16,18.4,14.8,23:45:00,20.8,00:01:00,23.0,45.0,0,1,매우강한비,24.0,66.9,전원쾌적,97.6,0.0,0.0,0.0,0.0
2021-05-17,2021,5,17,15.3,14.2,04:42:00,16.7,18:15:00,4.0,42.0,18,15,보통비,13.83,3.1,전원쾌적,93.0,0.0,0.0,0.0,0.0
2021-05-18,2021,5,18,17.9,13.6,04:03:00,24.5,16:11:00,4.0,3.0,16,11,무강수,0.0,0.0,전원쾌적,70.5,0.0,0.0,0.0,0.0
2021-05-19,2021,5,19,19.9,12.4,05:57:00,26.6,15:03:00,5.0,57.0,15,3,무강수,0.0,0.0,전원쾌적,52.3,0.0,0.0,0.0,0.0
2021-05-20,2021,5,20,18.7,15.6,23:35:00,22.9,12:52:00,23.0,35.0,12,52,약한비,11.15,0.9,전원쾌적,59.8,0.0,0.0,0.0,0.0
2021-05-21,2021,5,21,16.0,14.2,06:37:00,18.2,18:20:00,6.0,37.0,18,20,보통비,15.17,6.9,전원쾌적,86.5,0.0,0.0,0.0,0.0
2021-05-22,2021,5,22,18.6,13.8,05:31:00,23.8,13:09:00,5.0,31.0,13,9,약한비,0.92,0.2,전원쾌적,69.3,0.0,0.0,0.0,0.0
2021-05-23,2021,5,23,19.5,14.3,05:21:00,25.1,13:28:00,5.0,21.0,13,28,무강수,0.0,0.0,전원쾌적,64.4,0.0,0.0,0.0,0.0
2021-05-24,2021,5,24,19.4,16.4,05:36:00,24.5,15:25:00,5.0,36.0,15,25,무강수,0.0,0.0,전원쾌적,61.0,0.0,0.0,0.0,0.0
2021-05-25,2021,5,25,15.3,11.9,08:54:00,19.3,16:32:00,8.0,54.0,16,32,보통비,4.58,8.3,전원쾌적,72.3,0.0,0.0,0.0,0.0
2021-05-26,2021,5,26,18.0,11.5,05:13:00,23.0,15:13:00,5.0,13.0,15,13,무강수,0.0,0.0,전원쾌적,58.5,0.0,0.0,0.0,0.0
2021-05-27,2021,5,27,15.8,13.9,23:01:00,18.7,16:11:00,23.0,1.0,16,11,보통비,5.92,8.9,전원쾌적,83.0,0.0,0.0,0.0,0.0
2021-05-28,2021,5,28,15.3,12.4,08:44:00,19.7,15:56:00,8.0,44.0,15,56,강한비,7.83,12.3,전원쾌적,86.0,0.0,0.0,0.0,0.0
2021-05-29,2021,5,29,15.4,12.8,23:53:00,19.1,10:17:00,23.0,53.0,10,17,약한비,8.42,0.3,전원쾌적,79.8,0.0,0.0,0.0,0.0
2021-05-30,2021,5,30,18.4,10.8,05:40:00,26.3,16:03:00,5.0,40.0,16,3,강한비,4.0,18.1,전원쾌적,73.0,0.0,0.0,0.0,0.0
2021-05-31,2021,5,31,19.9,16.5,04:17:00,23.8,17:25:00,4.0,17.0,17,25,보통비,2.5,4.0,전원쾌적,78.9,0.0,0.0,0.0,0.0
2021-06-01,2021,6,1,20.2,15.9,08:11:00,23.9,13:11:00,8.0,11.0,13,11,보통비,4.42,3.2,전원쾌적,74.6,0.0,0.0,0.0,0.0
2021-06-02,2021,6,2,23.2,16.6,04:53:00,29.7,15:31:00,4.0,53.0,15,31,무강수,0.0,0.0,10%불쾌,64.4,0.0,0.0,0.0,0.0
2021-06-03,2021,6,3,19.1,14.6,23:35:00,22.7,11:43:00,23.0,35.0,11,43,강한비,12.17,18.1,전원쾌적,80.8,0.0,0.0,0.0,0.0
2021-06-04,2021,6,4,18.5,13.3,04:19:00,23.6,15:30:00,4.0,19.0,15,30,무강수,0.0,0.0,전원쾌적,69.4,0.0,0.0,0.0,0.0
2021-06-05,2021,6,5,20.8,17.0,03:59:00,25.7,15:24:00,3.0,59.0,15,24,무강수,0.0,0.0,전원쾌적,68.1,0.0,0.0,0.0,0.0
2021-06-06,2021,6,6,23.0,18.4,01:38:00,28.2,15:29:00,1.0,38.0,15,29,무강수,0.0,0.0,10%불쾌,69.6,0.0,0.0,0.0,0.0
2021-06-07,2021,6,7,21.1,19.4,03:53:00,24.0,17:34:00,3.0,53.0,17,34,무강수,0.0,0.0,불쾌,71.5,0.0,0.0,0.0,0.0
2021-06-08,2021,6,8,23.6,18.8,05:33:00,29.5,15:39:00,5.0,33.0,15,39,약한비,0.92,0.1,10%불쾌,69.6,0.0,0.0,0.0,0.0
2021-06-09,2021,6,9,25.8,19.5,04:53:00,31.6,15:25:00,4.0,53.0,15,25,무강수,0.0,0.0,10%불쾌,59.1,0.0,0.0,0.0,0.0
2021-06-10,2021,6,10,24.9,20.5,23:49:00,29.8,14:41:00,23.0,49.0,14,41,보통비,6.67,6.1,10%불쾌,68.5,0.0,0.0,0.0,0.0
2021-06-11,2021,6,11,21.5,19.9,00:50:00,24.4,16:28:00,0.0,50.0,16,28,보통비,4.17,4.6,불쾌,84.5,0.0,0.0,0.0,0.0
2021-06-12,2021,6,12,24.2,18.2,04:44:00,30.2,15:14:00,4.0,44.0,15,14,무강수,0.0,0.0,10%불쾌,74.6,0.0,0.0,0.0,0.0
2021-06-13,2021,6,13,24.8,20.9,05:13:00,29.7,16:20:00,5.0,13.0,16,20,무강수,0.0,0.0,10%불쾌,72.6,0.0,0.0,0.0,0.0
2021-06-14,2021,6,14,24.8,18.9,06:09:00,30.2,14:52:00,6.0,9.0,14,52,무강수,0.0,0.0,10%불쾌,68.8,0.0,0.0,0.0,0.0
2021-06-15,2021,6,15,22.5,21.5,05:23:00,25.3,17:51:00,5.0,23.0,17,51,보통비,7.92,1.9,10%불쾌,79.1,0.0,0.0,0.0,0.0
2021-06-16,2021,6,16,24.3,20.3,03:47:00,28.9,16:22:00,3.0,47.0,16,22,무강수,0.0,0.0,10%불쾌,59.9,0.0,0.0,0.0,0.0
2021-06-17,2021,6,17,21.9,19.6,04:39:00,25.0,12:47:00,4.0,39.0,12,47,무강수,0.0,0.0,불쾌,71.4,0.0,0.0,0.0,0.0
2021-06-18,2021,6,18,20.0,19.0,06:01:00,21.4,17:11:00,6.0,1.0,17,11,보통비,12.0,6.3,전원쾌적,92.1,0.0,0.0,0.0,0.0
2021-06-19,2021,6,19,22.3,17.5,05:50:00,27.4,15:53:00,5.0,50.0,15,53,무강수,0.0,0.0,10%불쾌,74.0,0.0,0.0,0.0,0.0
2021-06-20,2021,6,20,22.9,17.6,05:20:00,29.0,13:19:00,5.0,20.0,13,19,무강수,0.0,0.0,10%불쾌,73.3,0.0,0.0,0.0,0.0
2021-06-21,2021,6,21,23.6,19.2,05:11:00,28.5,14:57:00,5.0,11.0,14,57,무강수,0.0,0.0,10%불쾌,67.0,0.0,0.0,0.0,0.0
2021-06-22,2021,6,22,22.8,19.7,05:38:00,28.6,13:47:00,5.0,38.0,13,47,무강수,0.0,0.0,10%불쾌,67.9,0.0,0.0,0.0,0.0
2021-06-23,2021,6,23,22.4,18.8,05:28:00,27.9,15:04:00,5.0,28.0,15,4,보통비,0.67,7.5,불쾌,70.5,0.0,0.0,0.0,0.0
2021-06-24,2021,6,24,23.0,18.5,04:43:00,28.0,15:40:00,4.0,43.0,15,40,무강수,0.0,0.0,10%불쾌,71.1,0.0,0.0,0.0,0.0
2021-06-25,2021,6,25,24.1,19.5,05:51:00,29.5,16:19:00,5.0,51.0,16,19,무강수,0.0,0.0,10%불쾌,69.0,0.0,0.0,0.0,0.0
2021-06-26,2021,6,26,22.8,19.9,05:57:00,26.7,15:49:00,5.0,57.0,15,49,보통비,11.42,4.5,10%불쾌,78.5,0.0,0.0,0.0,0.0
2021-06-27,2021,6,27,24.5,19.8,04:47:00,30.8,15:11:00,4.0,47.0,15,11,매우강한비,3.42,38.2,10%불쾌,72.1,0.0,0.0,0.0,0.0
2021-06-28,2021,6,28,23.7,21.0,06:29:00,29.2,14:47:00,6.0,29.0,14,47,약한비,1.67,0.1,10%불쾌,76.4,0.0,0.0,0.0,0.0
2021-06-29,2021,6,29,23.9,21.3,04:42:00,28.4,15:31:00,4.0,42.0,15,31,보통비,1.67,8.0,10%불쾌,78.6,0.0,0.0,0.0,0.0
2021-06-30,2021,6,30,24.3,21.0,04:05:00,28.8,16:54:00,4.0,5.0,16,54,보통비,1.35,6.0,10%불쾌,77.9,0.0,0.0,0.0,0.0
2021-07-01,2021,7,1,26.3,21.4,05:19:00,31.0,15:25:00,5.0,19.0,15,25,무강수,0.0,0.0,50%불쾌,70.9,0.0,0.0,0.0,0.0
2021-07-02,2021,7,2,27.1,23.6,05:38:00,31.8,16:12:00,5.0,38.0,16,12,무강수,0.0,0.0,50%불쾌,64.1,0.0,0.0,0.0,0.0
2021-07-03,2021,7,3,22.6,19.6,22:08:00,25.7,00:01:00,22.0,8.0,0,1,매우강한비,9.42,60.0,10%불쾌,80.0,0.0,0.0,0.0,0.0
2021-07-04,2021,7,4,21.4,19.8,00:01:00,23.1,15:00:00,0.0,1.0,15,0,강한비,18.33,21.4,10%불쾌,96.8,0.0,0.0,0.0,0.0
2021-07-05,2021,7,5,23.3,20.1,03:28:00,26.9,14:44:00,3.0,28.0,14,44,무강수,0.0,0.0,10%불쾌,80.3,0.0,0.0,0.0,0.0
2021-07-06,2021,7,6,25.3,21.0,04:50:00,30.1,14:37:00,4.0,50.0,14,37,무강수,0.0,0.0,10%불쾌,73.4,0.0,0.0,0.0,0.0
2021-07-07,2021,7,7,26.4,23.9,04:19:00,29.1,14:41:00,4.0,19.0,14,41,강한비,4.67,12.7,50%불쾌,78.5,0.0,0.0,0.0,0.0
2021-07-08,2021,7,8,26.0,23.8,05:20:00,29.8,14:51:00,5.0,20.0,14,51,보통비,2.0,2.9,50%불쾌,81.6,0.0,0.0,0.0,0.0
2021-07-09,2021,7,9,25.5,23.6,03:35:00,29.2,15:30:00,3.0,35.0,15,30,무강수,0.0,0.0,50%불쾌,77.3,0.0,0.0,0.0,0.0
2021-07-10,2021,7,10,25.9,23.1,06:31:00,29.2,13:40:00,6.0,31.0,13,40,약한비,2.8,0.5,50%불쾌,80.4,0.0,0.0,0.0,0.0
2021-07-11,2021,7,11,25.7,24.1,07:00:00,27.5,15:52:00,7.0,0.0,15,52,약한비,5.17,0.4,50%불쾌,86.8,0.0,0.0,0.0,0.0
2021-07-12,2021,7,12,28.1,23.8,05:57:00,32.5,16:04:00,5.0,57.0,16,4,무강수,0.0,0.0,50%불쾌,75.1,0.0,0.0,0.0,0.0
2021-07-13,2021,7,13,28.8,26.3,04:29:00,31.5,14:31:00,4.0,29.0,14,31,무강수,0.0,0.0,전원불쾌,76.1,0.0,0.0,0.0,0.0
2021-07-14,2021,7,14,29.7,26.1,04:47:00,33.5,15:08:00,4.0,47.0,15,8,무강수,0.0,0.0,전원불쾌,71.4,0.0,0.0,0.0,0.0
2021-07-15,2021,7,15,29.1,25.9,23:44:00,34.5,13:47:00,23.0,44.0,13,47,무강수,0.0,0.0,전원불쾌,71.1,0.0,0.0,0.0,0.0
2021-07-16,2021,7,16,28.8,24.2,05:08:00,35.2,15:38:00,5.0,8.0,15,38,무강수,0.0,0.0,50%불쾌,68.4,0.0,0.0,0.0,0.0
2021-07-17,2021,7,17,29.1,24.7,05:21:00,32.8,15:57:00,5.0,21.0,15,57,무강수,0.0,0.0,50%불쾌,63.1,0.0,0.0,0.0,0.0
2021-07-18,2021,7,18,29.6,25.7,05:51:00,34.1,15:46:00,5.0,51.0,15,46,무강수,0.0,0.0,50%불쾌,62.5,0.0,0.0,0.0,0.0
2021-07-19,2021,7,19,26.4,24.0,15:32:00,30.5,11:34:00,15.0,32.0,11,34,매우강한비,5.0,67.4,50%불쾌,80.1,0.0,0.0,0.0,0.0
2021-07-20,2021,7,20,27.9,23.6,05:32:00,31.8,11:59:00,5.0,32.0,11,59,무강수,0.0,0.0,50%불쾌,75.8,0.0,0.0,0.0,0.0
2021-07-21,2021,7,21,30.5,25.3,05:56:00,35.3,16:54:00,5.0,56.0,16,54,무강수,0.0,0.0,전원불쾌,64.0,0.0,0.0,0.0,0.0
2021-07-22,2021,7,22,31.2,26.5,06:21:00,35.9,16:15:00,6.0,21.0,16,15,무강수,0.0,0.0,전원불쾌,59.8,0.0,0.0,0.0,0.0
2021-07-23,2021,7,23,31.2,27.2,05:41:00,35.8,16:04:00,5.0,41.0,16,4,무강수,0.0,0.0,전원불쾌,61.8,0.0,0.0,0.0,0.0
2021-07-24,2021,7,24,31.7,26.9,05:48:00,36.5,15:08:00,5.0,48.0,15,8,무강수,0.0,0.0,전원불쾌,57.4,0.0,0.0,0.0,0.0
2021-07-25,2021,7,25,31.5,27.2,05:42:00,35.9,15:47:00,5.0,42.0,15,47,무강수,0.0,0.0,전원불쾌,55.8,0.0,0.0,0.0,0.0
2021-07-26,2021,7,26,31.2,27.4,06:08:00,35.4,15:21:00,6.0,8.0,15,21,무강수,0.0,0.0,전원불쾌,54.9,0.0,0.0,0.0,0.0
2021-07-27,2021,7,27,31.1,27.8,06:01:00,35.7,15:20:00,6.0,1.0,15,20,무강수,0.0,0.0,전원불쾌,60.5,0.0,0.0,0.0,0.0
2021-07-28,2021,7,28,30.4,27.1,06:00:00,34.7,14:56:00,6.0,0.0,14,56,무강수,0.0,0.0,전원불쾌,67.4,0.0,0.0,0.0,0.0
2021-07-29,2021,7,29,29.6,27.0,05:29:00,33.3,13:03:00,5.0,29.0,13,3,무강수,0.0,0.0,전원불쾌,69.9,0.0,0.0,0.0,0.0
2021-07-30,2021,7,30,30.5,25.8,05:59:00,35.4,14:06:00,5.0,59.0,14,6,무강수,0.0,0.0,전원불쾌,63.1,0.0,0.0,0.0,0.0
2021-07-31,2021,7,31,29.8,26.8,05:38:00,34.3,14:57:00,5.0,38.0,14,57,보통비,2.75,3.0,전원불쾌,69.9,0.0,0.0,0.0,0.0
2021-08-01,2021,8,1,27.1,25.1,23:45:00,28.8,12:37:00,23.0,45.0,12,37,강한비,13.42,21.0,50%불쾌,81.8,0.0,0.0,0.0,0.0
2021-08-02,2021,8,2,26.5,25.0,00:17:00,28.6,17:25:00,0.0,17.0,17,25,보통비,6.92,1.7,50%불쾌,82.6,0.0,0.0,0.0,0.0
2021-08-03,2021,8,3,28.0,24.1,05:38:00,31.4,14:41:00,5.0,38.0,14,41,무강수,0.0,0.0,50%불쾌,76.9,0.0,0.0,0.0,0.0
2021-08-04,2021,8,4,28.9,26.3,05:32:00,33.2,14:26:00,5.0,32.0,14,26,무강수,0.0,0.0,50%불쾌,70.6,0.0,0.0,0.0,0.0
2021-08-05,2021,8,5,29.4,25.6,04:07:00,33.7,15:11:00,4.0,7.0,15,11,무강수,0.0,0.0,전원불쾌,68.1,0.0,0.0,0.0,0.0
2021-08-06,2021,8,6,28.1,26.0,23:32:00,32.2,13:04:00,23.0,32.0,13,4,무강수,0.0,0.0,50%불쾌,68.4,0.0,0.0,0.0,0.0
2021-08-07,2021,8,7,28.0,23.4,05:47:00,32.3,16:16:00,5.0,47.0,16,16,무강수,0.0,0.0,50%불쾌,65.0,0.0,0.0,0.0,0.0
2021-08-08,2021,8,8,26.8,24.4,06:07:00,32.1,13:24:00,6.0,7.0,13,24,강한비,4.58,12.7,50%불쾌,74.8,0.0,0.0,0.0,0.0
2021-08-09,2021,8,9,28.3,23.3,04:55:00,33.6,15:30:00,4.0,55.0,15,30,무강수,0.0,0.0,50%불쾌,62.4,0.0,0.0,0.0,0.0
2021-08-10,2021,8,10,27.7,24.3,05:49:00,32.2,15:28:00,5.0,49.0,15,28,무강수,0.0,0.0,50%불쾌,62.5,0.0,0.0,0.0,0.0
2021-08-11,2021,8,11,27.4,24.1,06:30:00,31.6,16:24:00,6.0,30.0,16,24,무강수,0.0,0.0,50%불쾌,70.3,0.0,0.0,0.0,0.0
2021-08-12,2021,8,12,26.8,24.0,23:05:00,31.7,14:32:00,23.0,5.0,14,32,무강수,0.0,0.0,50%불쾌,67.1,0.0,0.0,0.0,0.0
2021-08-13,2021,8,13,26.6,23.4,02:01:00,30.1,16:20:00,2.0,1.0,16,20,무강수,0.0,0.0,50%불쾌,70.4,0.0,0.0,0.0,0.0
2021-08-14,2021,8,14,26.1,23.4,06:03:00,30.5,14:49:00,6.0,3.0,14,49,무강수,0.0,0.0,10%불쾌,63.9,0.0,0.0,0.0,0.0
2021-08-15,2021,8,15,26.9,21.7,04:57:00,32.4,16:14:00,4.0,57.0,16,14,무강수,0.0,0.0,50%불쾌,59.6,0.0,0.0,0.0,0.0
2021-08-16,2021,8,16,27.3,22.5,06:11:00,32.8,16:27:00,6.0,11.0,16,27,무강수,0.0,0.0,50%불쾌,61.1,0.0,0.0,0.0,0.0
2021-08-17,2021,8,17,25.9,21.9,23:57:00,31.3,13:47:00,23.0,57.0,13,47,보통비,4.67,9.3,10%불쾌,65.0,0.0,0.0,0.0,0.0
2021-08-18,2021,8,18,24.3,20.6,08:06:00,31.0,15:11:00,8.0,6.0,15,11,보통비,3.97,5.6,10%불쾌,69.6,0.0,0.0,0.0,0.0
2021-08-19,2021,8,19,26.0,21.0,04:29:00,31.5,15:33:00,4.0,29.0,15,33,무강수,0.0,0.0,10%불쾌,57.1,0.0,0.0,0.0,0.0
2021-08-20,2021,8,20,26.6,22.6,06:09:00,30.7,16:41:00,6.0,9.0,16,41,무강수,0.0,0.0,50%불쾌,63.6,0.0,0.0,0.0,0.0
2021-08-21,2021,8,21,23.8,21.0,13:12:00,25.5,16:00:00,13.0,12.0,16,0,매우강한비,11.33,62.8,10%불쾌,88.1,0.0,0.0,0.0,0.0
2021-08-22,2021,8,22,24.4,22.4,05:24:00,27.0,13:19:00,5.0,24.0,13,19,무강수,0.0,0.0,10%불쾌,81.5,0.0,0.0,0.0,0.0
2021-08-23,2021,8,23,22.4,21.0,21:32:00,24.0,11:24:00,21.0,32.0,11,24,보통비,11.33,7.4,10%불쾌,89.3,0.0,0.0,0.0,0.0
2021-08-24,2021,8,24,23.4,21.1,00:01:00,26.4,15:24:00,0.0,1.0,15,24,강한비,12.58,10.5,10%불쾌,93.6,0.0,0.0,0.0,0.0
2021-08-25,2021,8,25,25.0,23.5,06:03:00,27.3,15:02:00,6.0,3.0,15,2,약한비,4.25,0.3,50%불쾌,85.5,0.0,0.0,0.0,0.0
2021-08-26,2021,8,26,25.5,22.9,05:23:00,27.9,14:42:00,5.0,23.0,14,42,약한비,1.17,0.7,50%불쾌,84.9,0.0,0.0,0.0,0.0
2021-08-27,2021,8,27,22.4,20.4,23:17:00,25.5,00:01:00,23.0,17.0,0,1,약한비,10.38,0.9,10%불쾌,83.5,0.0,0.0,0.0,0.0
2021-08-28,2021,8,28,23.6,19.7,06:15:00,28.2,14:43:00,6.0,15.0,14,43,무강수,0.0,0.0,10%불쾌,80.4,0.0,0.0,0.0,0.0
2021-08-29,2021,8,29,23.7,21.9,07:52:00,26.3,16:40:00,7.0,52.0,16,40,약한비,3.17,0.9,10%불쾌,82.6,0.0,0.0,0.0,0.0
2021-08-30,2021,8,30,24.2,21.2,06:05:00,27.7,15:43:00,6.0,5.0,15,43,무강수,0.0,0.0,10%불쾌,77.5,0.0,0.0,0.0,0.0
2021-08-31,2021,8,31,20.5,18.1,18:10:00,23.1,00:01:00,18.0,10.0,0,1,매우강한비,16.55,77.4,불쾌,93.3,0.0,0.0,0.0,0.0
2021-09-01,2021,9,1,21.4,18.5,01:21:00,23.9,15:25:00,1.0,21.0,15,25,약한비,4.08,0.8,불쾌,83.1,0.0,0.0,0.0,0.0
2021-09-02,2021,9,2,23.5,20.7,05:51:00,26.7,13:59:00,5.0,51.0,13,59,무강수,0.0,0.0,10%불쾌,70.3,0.0,0.0,0.0,0.0
2021-09-03,2021,9,3,24.3,20.6,04:55:00,29.2,15:43:00,4.0,55.0,15,43,무강수,0.0,0.0,10%불쾌,60.3,0.0,0.0,0.0,0.0
2021-09-04,2021,9,4,23.2,18.5,05:48:00,28.6,15:05:00,5.0,48.0,15,5,무강수,0.0,0.0,10%불쾌,57.0,0.0,0.0,0.0,0.0
